890940697	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	1.87793427230047	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205044500	https://www.latintimes.com/first-lady-melania-trump-and-second-lady-karen-pence-reportedly-dont-get-along-452395
890940698	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	4	1	4	-2.83687943262411	3	Cottage Grove, Illinois, United States	US	USIL	IL165	37.7481	-88.4106	422582	0								3	Cottage Grove, Illinois, United States	US	USIL		37.7481	-88.4106	422582	20191205044500	https://wgntv.com/2019/12/04/second-cop-involved-in-body-slam-incident-stripped-of-police-powers/
890940699	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	-4.19447092469018	3	University Center, Montana, United States	US	USMT	MT063	46.8608	-113.983	1781457	0								3	University Center, Montana, United States	US	USMT		46.8608	-113.983	1781457	20191205044500	https://missoulian.com/news/local/griz-council-hears-lessons-on-issues-tolerance/article_22c1eef8-f1fb-57f3-9e2f-2775dead475f.html
890940700	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	3	1	3	2.41691842900302	3	Story County, Iowa, United States	US	USIA	IA169	42.0333	-93.4669	465273	0								3	Story County, Iowa, United States	US	USIA		42.0333	-93.4669	465273	20191205044500	https://www.iowastatedaily.com/news/iowa-caucus-2020-primary-president-bernie-sanders-senator-vice-president-joe-biden-mayor-pete-buttigieg/article_44541772-16c2-11ea-94e8-ebc731388ed4.html
890940701	20191205	201912	2019	2019.9178	USA	BUFFALO	USA																		0	040	040	04	1	1.0	10	1	10	-3.97877984084881	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20191205044500	https://www.kvnf.org/post/how-iranians-see-fuel-price-protests-happening-across-their-country
890940702	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	-4.27698574338086	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20191205044500	https://www.redding.com/story/news/local/2019/12/04/redding-homeless-idea-spurs-council-backlash-julie-personal/2590678001/
890940703	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	6	1	6	-0.27548209366391	3	Nanticoke, Pennsylvania, United States	US	USPA	PA079	41.2054	-76.0049	1182158	0								3	Nanticoke, Pennsylvania, United States	US	USPA	PA079	41.2054	-76.0049	1182158	20191205044500	https://wnep.com/2019/12/04/reconstruction-project-headed-to-4-5-miles-of-interstate-81-in-luzerne-county/
890940704	20191205	201912	2019	2019.9178	USA	OKLAHOMA	USA																		1	042	042	04	1	1.9	4	1	4	0.60975609756098	3	Miracle Mile, California, United States	US	USCA	CA037	34.0625	-118.353	2130535	0								3	Miracle Mile, California, United States	US	USCA		34.0625	-118.353	2130535	20191205044500	https://www.syfy.com/syfywire/claude-earl-jones-dies-obituary
890940705	20191205	201912	2019	2019.9178	USA	THE US	USA																		0	042	042	04	1	1.9	1	1	1	-2.72889568987503	1	Sudan	SU	SU		16	30	SU	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20191205044500	https://www.timesofisrael.com/liveblog_entry/foreign-ministry-hails-portugals-admission-to-holocaust-remembrance-alliance/
890940706	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	4	1	4	-5.43478260869565	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20191205044500	https://www.msn.com/en-us/news/us/update-victims-co-worker-helps-catch-alleged-thief/ar-BBXIQwz
890940707	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	1	1	1	3.45211581291759	4	Irazu, Costa Rica (general), Costa Rica	CS	CS00	14490	9.98239	-83.8496	-1107555	0								4	Irazu, Costa Rica (general), Costa Rica	CS	CS00	14490	9.98239	-83.8496	-1107555	20191205044500	https://www.tmcnet.com/usubmit/2019/12/04/9064631.htm
890940708	20191205	201912	2019	2019.9178	USA	NORTH CAROLINA	USA																		1	043	043	04	1	2.8	2	1	2	1.87793427230047	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205044500	https://www.latintimes.com/first-lady-melania-trump-and-second-lady-karen-pence-reportedly-dont-get-along-452395
890940709	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	-3.72670807453416	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	0								3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	20191205044500	http://www.nydailynews.com/news/national/ny-wisconsin-wasau-snowball-rule-20191205-cypyfnf63vhujgfivdine3ppei-story.html
890940710	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-3.72670807453416	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20191205044500	http://www.nydailynews.com/news/national/ny-wisconsin-wasau-snowball-rule-20191205-cypyfnf63vhujgfivdine3ppei-story.html
890940711	20191205	201912	2019	2019.9178	USA	FRESNO	USA																		1	043	043	04	1	2.8	8	1	8	3.15789473684211	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	0								3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	20191205044500	https://abc30.com/food/fatburger-is-coming-back-to-fresno/5734435/
890940712	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	3.15789473684211	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	0								2	California, United States	US	USCA		36.17	-119.746	CA	20191205044500	https://abc30.com/food/fatburger-is-coming-back-to-fresno/5734435/
890940713	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	6	1	6	2.41691842900302	3	Story County, Iowa, United States	US	USIA	IA169	42.0333	-93.4669	465273	0								3	Story County, Iowa, United States	US	USIA		42.0333	-93.4669	465273	20191205044500	https://www.iowastatedaily.com/news/iowa-caucus-2020-primary-president-bernie-sanders-senator-vice-president-joe-biden-mayor-pete-buttigieg/article_44541772-16c2-11ea-94e8-ebc731388ed4.html
890940714	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	0.48780487804878	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205044500	https://fox8.com/2019/12/04/he-had-a-relapse-criss-angels-5-year-old-son-reportedly-starting-cancer-treatment-next-week/
890940715	20191205	201912	2019	2019.9178	USA	NEW HAMPSHIRE	USA																		0	046	046	04	1	7.0	7	1	7	-4.03587443946188	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20191205044500	https://www.vnews.com/Hanover-police-send-officers-to-Andrew-Yang-event-after-threat-31034230
890940716	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	051	051	05	1	3.4	3	1	3	6.13598673300165	3	Farmington, New Mexico, United States	US	USNM	NM045	36.7281	-108.219	902246	0								3	Farmington, New Mexico, United States	US	USNM	NM045	36.7281	-108.219	902246	20191205044500	https://www.abqjournal.com/1398086/enchanted-evening-in-dc.html
890940717	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	1	1	1	6.13598673300165	3	Farmington, New Mexico, United States	US	USNM	NM045	36.7281	-108.219	902246	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205044500	https://www.abqjournal.com/1398086/enchanted-evening-in-dc.html
890940718	20191205	201912	2019	2019.9178	USA	NEW MEXICO	USA																		1	051	051	05	1	3.4	6	1	6	6.13598673300165	3	Arroyo Seco, New Mexico, United States	US	USNM	NM055	36.5167	-105.569	928687	0								3	Arroyo Seco, New Mexico, United States	US	USNM		36.5167	-105.569	928687	20191205044500	https://www.abqjournal.com/1398086/enchanted-evening-in-dc.html
890940719	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	6.13598673300165	3	Arroyo Seco, New Mexico, United States	US	USNM	NM055	36.5167	-105.569	928687	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205044500	https://www.abqjournal.com/1398086/enchanted-evening-in-dc.html
890940720	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	2	1	2	6.13598673300165	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20191205044500	https://www.abqjournal.com/1398086/enchanted-evening-in-dc.html
890940721	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	1	4	-3.4136546184739	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20191205044500	https://www.newsweek.com/ann-coulter-rails-against-college-affirmative-action-calls-it-institutionalized-anti-white-racism-1475628
890940722	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	057	057	05	1	8.0	6	1	6	-6.75675675675675	3	Johnson State College, Vermont, United States	US	USVT	VT015	44.6411	-72.6717	1459685	0								3	Johnson State College, Vermont, United States	US	USVT		44.6411	-72.6717	1459685	20191205044500	https://www.vnews.com/Ryan-Wall-court-update-31026371
890940723	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	070	070	07	2	7.0	2	1	2	5.33333333333334	3	Sierra Vista, Arizona, United States	US	USAZ	AZ003	31.5545	-110.304	11284	0								3	Sierra Vista, Arizona, United States	US	USAZ		31.5545	-110.304	11284	20191205044500	https://www.myheraldreview.com/news/community/season-of-giving-car-club-donates-to-local-charities/article_35563c00-16f4-11ea-b507-83939e105754.html
890940724	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	070	070	07	2	7.0	4	1	4	3.76712328767124	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	0								3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20191205044500	https://www.msn.com/en-us/foodanddrink/foodnews/12th-annual-wmc-holiday-food-drive-a-success/ar-BBXMx5r
890940725	20191205	201912	2019	2019.9178	USA	MEMPHIS	USA																		1	073	073	07	2	7.4	8	1	8	3.76712328767124	3	Lakeland, Tennessee, United States	US	USTN	TN157	35.2306	-89.7404	1313627	0								3	Lakeland, Tennessee, United States	US	USTN	TN157	35.2306	-89.7404	1313627	20191205044500	https://www.msn.com/en-us/foodanddrink/foodnews/12th-annual-wmc-holiday-food-drive-a-success/ar-BBXMx5r
890940726	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	073	073	07	2	7.4	4	1	4	-0.89285714285714	3	White Oak, Texas, United States	US	USTX	TX183	32.5279	-94.8613	1349958	0								3	White Oak, Texas, United States	US	USTX		32.5279	-94.8613	1349958	20191205044500	https://www.kltv.com/2019/12/05/officer-smells-trouble-skunk-rescues-it-without-getting-sprayed/
890940727	20191205	201912	2019	2019.9178	USA	SALT LAKE CITY	USA																		1	073	073	07	2	7.4	2	1	2	1.11111111111111	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205044500	https://www.hjnews.com/news/state/animal-rescuers-retrieve-puppies-abandoned-in-utah-mountains/article_1b9491e7-1d79-53ad-9b20-f48caff1068b.html
890940728	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	1	1	1	1.87793427230047	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								3	Corpus Christi, Texas, United States	US	USTX		27.8006	-97.3964	1333380	20191205044500	https://www.latintimes.com/first-lady-melania-trump-and-second-lady-karen-pence-reportedly-dont-get-along-452395
890940729	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	084	084	08	2	7.0	1	1	1	1.87793427230047	3	Corpus Christi, Texas, United States	US	USTX	TX355	27.8006	-97.3964	1333380	0								1	Romania	RO	RO		46	25	RO	20191205044500	https://www.latintimes.com/first-lady-melania-trump-and-second-lady-karen-pence-reportedly-dont-get-along-452395
890940730	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	4	1	4	-0.89285714285714	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20191205044500	http://www.nydailynews.com/news/politics/ny-bloomberg-new-round-of-ads-20191205-a4l7etwadraxhf64pehon6w7ti-story.html
890940731	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	2	1	2	1.11111111111111	3	Weber County, Utah, United States	US	USUT	UT057	41.2505	-111.751	1448042	0								3	Weber County, Utah, United States	US	USUT		41.2505	-111.751	1448042	20191205044500	https://www.hjnews.com/news/state/animal-rescuers-retrieve-puppies-abandoned-in-utah-mountains/article_1b9491e7-1d79-53ad-9b20-f48caff1068b.html
890940732	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	6	1	6	1.11111111111111	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20191205044500	https://www.hjnews.com/news/state/animal-rescuers-retrieve-puppies-abandoned-in-utah-mountains/article_1b9491e7-1d79-53ad-9b20-f48caff1068b.html
890940733	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	1	1	1	-1.92735359525574	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20191205044500	https://www.beaumontenterprise.com/news/article/Port-Neches-shelters-in-place-after-butadiene-14883159.php
890940734	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	4	1	4	-4.88958990536278	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20191205044500	https://www.vnews.com/Vt-domestic-violence-suspect-shot-by-troopers-reported-in-critical-condition-31041187
890940735	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	2	1	2	-0.25641025641025	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	0								3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20191205044500	https://www.commercialappeal.com/story/news/2019/12/04/judge-rules-against-sheraton-lawsuit-loews-incentives-downtown-memphis-hotel-development/2613572001/
890940736	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	2	1	2	-0.25641025641025	3	Davidson County, Tennessee, United States	US	USTN	TN037	36.1501	-86.7833	1639737	0								3	Davidson County, Tennessee, United States	US	USTN		36.1501	-86.7833	1639737	20191205044500	https://www.commercialappeal.com/story/news/2019/12/04/judge-rules-against-sheraton-lawsuit-loews-incentives-downtown-memphis-hotel-development/2613572001/
890940737	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	8	1	8	0	3	Coal Valley, Illinois, United States	US	USIL	IL161	41.4286	-90.461	406304	0								3	Coal Valley, Illinois, United States	US	USIL		41.4286	-90.461	406304	20191205044500	https://qconline.com/news/local/govt-and-politics/cannabis-for-sale-it-s-going-to-be-possible-in/article_cea6481a-8967-5d15-8408-ba8d590edab6.html
890940738	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	1.20705663881152	3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	0								3	Missoula, Montana, United States	US	USMT	MT063	46.8721	-113.994	787504	20191205044500	https://missoulian.com/news/local/planning-board-gives-nod-to-condo-project/article_fdb5d3d6-e5ce-5c2c-8ea2-eba12aadb015.html
890940739	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	4	1	3	-3.10262529832935	3	Scott County, Iowa, United States	US	USIA	IA163	41.6334	-90.6335	465270	0								3	Scott County, Iowa, United States	US	USIA		41.6334	-90.6335	465270	20191205044500	https://qconline.com/news/local/protest-planned-sunday-morning-at-bettendorf-church-that-held-controversial/article_7f39c102-0f2d-56db-a6c2-8df7dc362bfa.html
890940740	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	1	1	1	-3.10262529832935	3	Scott County, Iowa, United States	US	USIA	IA163	41.6334	-90.6335	465270	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20191205044500	https://qconline.com/news/local/protest-planned-sunday-morning-at-bettendorf-church-that-held-controversial/article_7f39c102-0f2d-56db-a6c2-8df7dc362bfa.html
890940741	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	111	111	11	3	-2.0	4	1	4	-5.58139534883721	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20191205044500	https://www.tribuneindia.com/news/life-style/the-eco-warrior/870451.html
890940742	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	2	1	2	-5.21042084168337	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20191205044500	https://www.cbsnews.com/news/spirit-airlines-email-glitch-sends-false-flight-delay-message-to-some-customers-2019-12-04/
890940743	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	134	134	13	3	-5.8	1	1	1	-4.03587443946188	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20191205044500	https://www.vnews.com/Hanover-police-send-officers-to-Andrew-Yang-event-after-threat-31034230
890940744	20191205	201912	2019	2019.9178	USA	WISCONSIN	USA																		1	172	172	17	4	-5.0	8	1	8	-3.72670807453416	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	0								3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	20191205044500	http://www.nydailynews.com/news/national/ny-wisconsin-wasau-snowball-rule-20191205-cypyfnf63vhujgfivdine3ppei-story.html
890940745	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-6.69456066945607	3	Pearl Harbor, Hawaii, United States	US	USHI	HI003	21.355	-157.972	363230	0								1	Japan	JA	JA		36	138	JA	20191205044500	https://accesswdun.com/article/2019/12/856672
890940746	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-2.83687943262411	3	Cottage Grove, Illinois, United States	US	USIL	IL165	37.7481	-88.4106	422582	0								3	Cottage Grove, Illinois, United States	US	USIL		37.7481	-88.4106	422582	20191205044500	https://wgntv.com/2019/12/04/second-cop-involved-in-body-slam-incident-stripped-of-police-powers/
890940747	20191205	201912	2019	2019.9178	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	1	1	1	0.48780487804878	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20191205044500	https://fox8.com/2019/12/04/he-had-a-relapse-criss-angels-5-year-old-son-reportedly-starting-cancer-treatment-next-week/
